Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolate,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,tissue
SRR32269691,WGS,300,20714216100,PRJNA1209100,SAMN46724093,Invertebrate,6977706717,PRINCETON UNIVERSITY,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606911,Cameroon,Africa,Cameroon:Yaounde,Illumina NovaSeq 6000,YAO1,Outdoors,YAO1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:55:00Z,1,YAO1,SRP556564,whole body
SRR32269692,WGS,300,21189695400,PRJNA1209100,SAMN46724092,Invertebrate,7240685903,PRINCETON UNIVERSITY,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606910,USA,North America,USA:Champaign,Illumina NovaSeq 6000,CHP3,Outdoors,CHP3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:55:00Z,1,CHP3,SRP556564,whole body
SRR32269693,WGS,300,26408305800,PRJNA1209100,SAMN46724091,Invertebrate,9159978438,PRINCETON UNIVERSITY,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606909,USA,North America,USA:Champaign,Illumina NovaSeq 6000,CHP2,Outdoors,CHP2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:59:00Z,1,CHP2,SRP556564,whole body
SRR32269694,WGS,300,23517874500,PRJNA1209100,SAMN46724090,Invertebrate,7998560093,PRINCETON UNIVERSITY,2018-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606908,USA,North America,USA:Champaign,Illumina NovaSeq 6000,CHP1,Outdoors,CHP1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:57:00Z,1,CHP1,SRP556564,whole body
SRR32269695,WGS,300,24286111800,PRJNA1209100,SAMN46724054,Invertebrate,8189845978,PRINCETON UNIVERSITY,2019-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606907,USA,North America,USA:Seattle,Illumina NovaSeq 6000,SEA3,Outdoors,SEA3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:58:00Z,1,SEA3,SRP556564,whole body
SRR32269696,WGS,300,26525283900,PRJNA1209100,SAMN46724089,Invertebrate,9500872505,PRINCETON UNIVERSITY,2010-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606906,USA,North America,USA:Chicago,Illumina NovaSeq 6000,CHIb5,Indoors,CHIb5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:57:00Z,1,CHIb5,SRP556564,whole body
SRR32269697,WGS,300,27552729300,PRJNA1209100,SAMN46724088,Invertebrate,9734874422,PRINCETON UNIVERSITY,2010-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606905,USA,North America,USA:Chicago,Illumina NovaSeq 6000,CHIb4,Indoors,CHIb4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:59:00Z,1,CHIb4,SRP556564,whole body
SRR32269698,WGS,300,59923527900,PRJNA1209100,SAMN46724087,Invertebrate,26532070458,PRINCETON UNIVERSITY,2010-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606904,USA,North America,USA:Chicago,Illumina NovaSeq 6000,CHIb3,Indoors,CHIb3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T18:16:00Z,1,CHIb3,SRP556564,whole body
SRR32269699,WGS,300,31098641100,PRJNA1209100,SAMN46724086,Invertebrate,10665481826,PRINCETON UNIVERSITY,2010-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606903,USA,North America,USA:Chicago,Illumina NovaSeq 6000,CHIb2,Indoors,CHIb2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T18:00:00Z,1,CHIb2,SRP556564,whole body
SRR32269700,WGS,300,27459575100,PRJNA1209100,SAMN46724085,Invertebrate,9415855992,PRINCETON UNIVERSITY,2010-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606902,USA,North America,USA:Chicago,Illumina NovaSeq 6000,CHIb1,Indoors,CHIb1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:57:00Z,1,CHIb1,SRP556564,whole body
SRR32269701,WGS,300,24877029600,PRJNA1209100,SAMN46724084,Invertebrate,8456174332,PRINCETON UNIVERSITY,2019-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606901,USA,North America,USA:Des Moines,Illumina NovaSeq 6000,DEM2,Outdoors,DEM2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:56:00Z,1,DEM2,SRP556564,whole body
SRR32269702,WGS,300,20801697000,PRJNA1209100,SAMN46724083,Invertebrate,7179068470,PRINCETON UNIVERSITY,2019-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606900,USA,North America,USA:Des Moines,Illumina NovaSeq 6000,DEM1,Outdoors,DEM1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:56:00Z,1,DEM1,SRP556564,whole body
SRR32269703,WGS,300,22149882300,PRJNA1209100,SAMN46724082,Invertebrate,7378095237,PRINCETON UNIVERSITY,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606899,USA,North America,USA:Fort Collins,Illumina NovaSeq 6000,FRC3,Outdoors,FRC3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:55:00Z,1,FRC3,SRP556564,whole body
SRR32269704,WGS,300,28159229100,PRJNA1209100,SAMN46724081,Invertebrate,10142590610,PRINCETON UNIVERSITY,2018-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606898,USA,North America,USA:Fort Collins,Illumina NovaSeq 6000,FRC2,Outdoors,FRC2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:58:00Z,1,FRC2,SRP556564,whole body
SRR32269705,WGS,300,25980106800,PRJNA1209100,SAMN46724080,Invertebrate,9011194520,PRINCETON UNIVERSITY,2018-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606897,USA,North America,USA:Fort Collins,Illumina NovaSeq 6000,FRC1,Outdoors,FRC1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:58:00Z,1,FRC1,SRP556564,whole body
SRR32269706,WGS,300,24836443800,PRJNA1209100,SAMN46724059,Invertebrate,8471589586,PRINCETON UNIVERSITY,2019-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606896,USA,North America,USA:Spokane,Illumina NovaSeq 6000,SPO5,Outdoors,SPO5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:56:00Z,1,SPO5,SRP556564,whole body
SRR32269707,WGS,300,25809913500,PRJNA1209100,SAMN46724058,Invertebrate,8754557336,PRINCETON UNIVERSITY,2019-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606895,USA,North America,USA:Spokane,Illumina NovaSeq 6000,SPO4,Outdoors,SPO4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:58:00Z,1,SPO4,SRP556564,whole body
SRR32269708,WGS,300,31188706200,PRJNA1209100,SAMN46724057,Invertebrate,10721107529,PRINCETON UNIVERSITY,2019-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606894,USA,North America,USA:Spokane,Illumina NovaSeq 6000,SPO3,Outdoors,SPO3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T18:00:00Z,1,SPO3,SRP556564,whole body
SRR32269709,WGS,300,27805856700,PRJNA1209100,SAMN46724110,Invertebrate,9409088951,PRINCETON UNIVERSITY,2019-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606893,Italy,Europe,Italy:Rome,Illumina NovaSeq 6000,ROM3,Outdoors,ROM3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:57:00Z,1,ROM3,SRP556564,whole body
SRR32269710,WGS,300,26844481500,PRJNA1209100,SAMN46724056,Invertebrate,9123655207,PRINCETON UNIVERSITY,2019-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606892,USA,North America,USA:Spokane,Illumina NovaSeq 6000,SPO2,Outdoors,SPO2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:59:00Z,1,SPO2,SRP556564,whole body
SRR32269711,WGS,300,25679913900,PRJNA1209100,SAMN46724109,Invertebrate,8697019756,PRINCETON UNIVERSITY,2019-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606891,Italy,Europe,Italy:Rome,Illumina NovaSeq 6000,ROM2,Outdoors,ROM2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:59:00Z,1,ROM2,SRP556564,whole body
SRR32269712,WGS,300,21271219500,PRJNA1209100,SAMN46724108,Invertebrate,7309631311,PRINCETON UNIVERSITY,2019-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606890,Italy,Europe,Italy:Rome,Illumina NovaSeq 6000,ROM1,Outdoors,ROM1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:55:00Z,1,ROM1,SRP556564,whole body
SRR32269713,WGS,300,23942450700,PRJNA1209100,SAMN46724107,Invertebrate,8312906849,PRINCETON UNIVERSITY,2019-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606889,Italy,Europe,Italy:Rome,Illumina NovaSeq 6000,ROMi3,Indoors,ROMi3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:57:00Z,1,ROMi3,SRP556564,whole body
SRR32269714,WGS,300,24943177500,PRJNA1209100,SAMN46724106,Invertebrate,8458477337,PRINCETON UNIVERSITY,2019-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606888,Italy,Europe,Italy:Rome,Illumina NovaSeq 6000,ROMi2,Indoors,ROMi2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T18:03:00Z,1,ROMi2,SRP556564,whole body
SRR32269715,WGS,300,31798415100,PRJNA1209100,SAMN46724105,Invertebrate,10917295172,PRINCETON UNIVERSITY,2019-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606887,Italy,Europe,Italy:Rome,Illumina NovaSeq 6000,ROMi1,Indoors,ROMi1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:59:00Z,1,ROMi1,SRP556564,whole body
SRR32269716,WGS,300,19004886900,PRJNA1209100,SAMN46724104,Invertebrate,6410924280,PRINCETON UNIVERSITY,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606886,Italy,Europe,Italy:Veneto,Illumina NovaSeq 6000,OCC1,Outdoors,OCC1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:54:00Z,1,OCC1,SRP556564,whole body
SRR32269717,WGS,300,23852416800,PRJNA1209100,SAMN46724103,Invertebrate,8528207044,PRINCETON UNIVERSITY,2019-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606885,Italy,Europe,Italy:Bari,Illumina NovaSeq 6000,BRI3,Outdoors,BRI3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T18:03:00Z,1,BRI3,SRP556564,whole body
SRR32269718,WGS,300,25710859200,PRJNA1209100,SAMN46724102,Invertebrate,8735446010,PRINCETON UNIVERSITY,2019-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606884,Italy,Europe,Italy:Bari,Illumina NovaSeq 6000,BRI2,Outdoors,BRI2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T18:07:00Z,1,BRI2,SRP556564,whole body
SRR32269719,WGS,300,26218149900,PRJNA1209100,SAMN46724053,Invertebrate,8781931730,PRINCETON UNIVERSITY,2019-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606883,USA,North America,USA:Seattle,Illumina NovaSeq 6000,SEA2,Outdoors,SEA2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:56:00Z,1,SEA2,SRP556564,whole body
SRR32269720,WGS,300,22631626200,PRJNA1209100,SAMN46724079,Invertebrate,7765574116,PRINCETON UNIVERSITY,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606882,USA,North America,USA:Salt Lake City,Illumina NovaSeq 6000,SLC5,Outdoors,SLC5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:54:00Z,1,SLC5,SRP556564,whole body
SRR32269721,WGS,300,25791390000,PRJNA1209100,SAMN46724078,Invertebrate,9049116838,PRINCETON UNIVERSITY,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606881,USA,North America,USA:Salt Lake City,Illumina NovaSeq 6000,SLC4,Outdoors,SLC4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T18:01:00Z,1,SLC4,SRP556564,whole body
SRR32269722,WGS,300,28092660000,PRJNA1209100,SAMN46724077,Invertebrate,9587505911,PRINCETON UNIVERSITY,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606880,USA,North America,USA:Salt Lake City,Illumina NovaSeq 6000,SLC3,Outdoors,SLC3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:58:00Z,1,SLC3,SRP556564,whole body
SRR32269723,WGS,300,27894398400,PRJNA1209100,SAMN46724076,Invertebrate,10778359982,PRINCETON UNIVERSITY,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606879,USA,North America,USA:Salt Lake City,Illumina NovaSeq 6000,SLC2,Outdoors,SLC2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:59:00Z,1,SLC2,SRP556564,whole body
SRR32269724,WGS,300,29610485400,PRJNA1209100,SAMN46724075,Invertebrate,10625717615,PRINCETON UNIVERSITY,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606878,USA,North America,USA:Salt Lake City,Illumina NovaSeq 6000,SLC1,Outdoors,SLC1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T18:05:00Z,1,SLC1,SRP556564,whole body
SRR32269725,WGS,300,28817024400,PRJNA1209100,SAMN46724074,Invertebrate,10758856451,PRINCETON UNIVERSITY,2019-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606877,USA,North America,USA:San Luis Obispo,Illumina NovaSeq 6000,SLO4,Outdoors,SLO4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T18:09:00Z,1,SLO4,SRP556564,whole body
SRR32269726,WGS,300,26489129700,PRJNA1209100,SAMN46724073,Invertebrate,9178208088,PRINCETON UNIVERSITY,2019-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606876,USA,North America,USA:San Luis Obispo,Illumina NovaSeq 6000,SLO3,Outdoors,SLO3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:59:00Z,1,SLO3,SRP556564,whole body
SRR32269727,WGS,300,26205952500,PRJNA1209100,SAMN46724072,Invertebrate,9087155190,PRINCETON UNIVERSITY,2019-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606875,USA,North America,USA:San Luis Obispo,Illumina NovaSeq 6000,SLO2,Outdoors,SLO2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:58:00Z,1,SLO2,SRP556564,whole body
SRR32269728,WGS,300,29286665100,PRJNA1209100,SAMN46724071,Invertebrate,9987708939,PRINCETON UNIVERSITY,2019-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606874,USA,North America,USA:San Luis Obispo,Illumina NovaSeq 6000,SLO1,Outdoors,SLO1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:58:00Z,1,SLO1,SRP556564,whole body
SRR32269729,WGS,300,21988040700,PRJNA1209100,SAMN46724070,Invertebrate,7468944418,PRINCETON UNIVERSITY,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606873,USA,North America,USA:San Jose,Illumina NovaSeq 6000,SAJ3,Outdoors,SAJ3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T18:00:00Z,1,SAJ3,SRP556564,whole body
SRR32269730,WGS,300,27189756600,PRJNA1209100,SAMN46724052,Invertebrate,10882253450,PRINCETON UNIVERSITY,2019-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606872,USA,North America,USA:Seattle,Illumina NovaSeq 6000,SEA1,Outdoors,SEA1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:59:00Z,1,SEA1,SRP556564,whole body
SRR32269731,WGS,300,28380191100,PRJNA1209100,SAMN46724069,Invertebrate,9675320775,PRINCETON UNIVERSITY,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606871,USA,North America,USA:San Jose,Illumina NovaSeq 6000,SAJ2,Outdoors,SAJ2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:58:00Z,1,SAJ2,SRP556564,whole body
SRR32269732,WGS,300,26564670900,PRJNA1209100,SAMN46724068,Invertebrate,9063480031,PRINCETON UNIVERSITY,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606870,USA,North America,USA:San Jose,Illumina NovaSeq 6000,SAJ1,Outdoors,SAJ1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:58:00Z,1,SAJ1,SRP556564,whole body
SRR32269733,WGS,300,23291370900,PRJNA1209100,SAMN46724067,Invertebrate,7908706306,PRINCETON UNIVERSITY,2018-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606869,USA,North America,USA:San Francisco,Illumina NovaSeq 6000,SFC5,Outdoors,SFC5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T18:01:00Z,1,SFC5,SRP556564,whole body
SRR32269734,WGS,300,26484861600,PRJNA1209100,SAMN46724066,Invertebrate,9092603735,PRINCETON UNIVERSITY,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606868,USA,North America,USA:San Francisco,Illumina NovaSeq 6000,SFC4,Outdoors,SFC4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T18:02:00Z,1,SFC4,SRP556564,whole body
SRR32269735,WGS,300,26646121500,PRJNA1209100,SAMN46724065,Invertebrate,9081066812,PRINCETON UNIVERSITY,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606867,USA,North America,USA:San Francisco,Illumina NovaSeq 6000,SFC3,Outdoors,SFC3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T18:04:00Z,1,SFC3,SRP556564,whole body
SRR32269736,WGS,300,23983765200,PRJNA1209100,SAMN46724064,Invertebrate,8133725803,PRINCETON UNIVERSITY,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606866,USA,North America,USA:San Francisco,Illumina NovaSeq 6000,SFC2,Outdoors,SFC2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:57:00Z,1,SFC2,SRP556564,whole body
SRR32269737,WGS,300,28550182800,PRJNA1209100,SAMN46724063,Invertebrate,9655681017,PRINCETON UNIVERSITY,2017-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606865,USA,North America,USA:San Francisco,Illumina NovaSeq 6000,SFC1,Outdoors,SFC1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T18:00:00Z,1,SFC1,SRP556564,whole body
SRR32269738,WGS,300,28946357100,PRJNA1209100,SAMN46724062,Invertebrate,9808434535,PRINCETON UNIVERSITY,2019-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606864,USA,North America,USA:Lincoln,Illumina NovaSeq 6000,PLC3,Outdoors,PLC3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T18:06:00Z,1,PLC3,SRP556564,whole body
SRR32269739,WGS,300,25596416100,PRJNA1209100,SAMN46724061,Invertebrate,8658386037,PRINCETON UNIVERSITY,2019-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606863,USA,North America,USA:Placer County,Illumina NovaSeq 6000,PLC2,Outdoors,PLC2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:57:00Z,1,PLC2,SRP556564,whole body
SRR32269740,WGS,300,20440954500,PRJNA1209100,SAMN46724060,Invertebrate,6918084593,PRINCETON UNIVERSITY,2019-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606862,USA,North America,USA:Placer County,Illumina NovaSeq 6000,PLC1,Outdoors,PLC1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:58:00Z,1,PLC1,SRP556564,whole body
SRR32269741,WGS,300,19154400600,PRJNA1209100,SAMN46724051,Invertebrate,6439556437,PRINCETON UNIVERSITY,2019-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606861,USA,North America,USA:Tumwater,Illumina NovaSeq 6000,TMW2,Outdoors,TMW2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T17:59:00Z,1,TMW2,SRP556564,whole body
SRR32269742,WGS,300,27379470600,PRJNA1209100,SAMN46724050,Invertebrate,9788150981,PRINCETON UNIVERSITY,2019-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27606860,USA,North America,USA:Tumwater,Illumina NovaSeq 6000,TMW1,Outdoors,TMW1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T18:02:00Z,1,TMW1,SRP556564,whole body
SRR32271528,WGS,300,10042637400,PRJNA1209100,SAMN46725882,Invertebrate,3292373980,PRINCETON UNIVERSITY,2019-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27608762,USA,North America,USA:Lincoln,Illumina NovaSeq 6000,PLC4,Outdoors,PLC4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:22:00Z,1,PLC4,SRP556564,whole body
SRR32271529,WGS,300,11403567900,PRJNA1209100,SAMN46725881,Invertebrate,3771014033,PRINCETON UNIVERSITY,2019-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27608761,USA,North America,USA:Anderson,Illumina NovaSeq 6000,SHA5,Outdoors,SHA5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-07T23:23:00Z,1,SHA5,SRP556564,whole body
